Mbh		 abh		 Ewind		 Eacc		 Eacc_ADAF		 Mexp		 filename       tff         Md
1.726e+00	9.489e-01	1.263e+53	2.570e+53	6.355e+52	145.48996048475314	3zem4/150.0/profile17	2182.173840973793	103.86570489271153
1.978e+00	9.484e-01	1.472e+53	3.417e+53	7.347e+52	159.36285139409426	3zem4/165.0/profile20	2125.7100055161172	109.89120586455891
1.392e+02	1.251e-01	8.953e+47	1.029e+48	1.029e+48	137.835069468948	3zem4/185.0/profile25	557.7692358616795	6.098745543155256e-08
2.298e+00	9.481e-01	1.733e+53	4.497e+53	8.507e+52	183.41240111786416	3zem4/190.0/profile9	2285.137037679183	124.73728184802086
2.418e+00	9.481e-01	1.873e+53	4.915e+53	9.131e+52	188.0522295969536	3zem4/195.0/profile12	2352.4336318025953	124.75292718840323
1.466e+02	8.475e-02	0.000e+00	0.000e+00	0.000e+00	145.39582989038314	3zem4/200.0/profile47	690.559095955364	0
2.218e+00	9.482e-01	1.703e+53	4.219e+53	8.374e+52	197.723594279982	3zem4/205.0/profile12	2514.1393503251625	139.4566556650977
1.477e+02	6.274e-02	0.000e+00	0.000e+00	0.000e+00	146.60302127972858	3zem4/210.0/profile23	1119.9518124142828	0
1.537e+02	6.572e-02	0.000e+00	0.000e+00	0.000e+00	152.4776455558704	3zem4/215.0/profile27	1868.9592340934428	0
2.873e+00	9.480e-01	2.154e+53	6.428e+53	1.046e+53	211.03789336602574	3zem4/220.0/profile9	2312.6660799905203	137.86411647455705
5.269e+00	9.480e-01	4.094e+53	1.449e+54	1.917e+53	215.15142598538762	3zem4/225.0/profile16	2295.6353664085887	97.11600512833569
1.640e+02	5.906e-02	0.000e+00	0.000e+00	0.000e+00	162.8529409087401	3zem4/230.0/profile25	2262.6391638129194	0
1.677e+02	6.073e-02	0.000e+00	0.000e+00	0.000e+00	166.40753936843737	3zem4/235.0/profile28	825.9186995672013	0
1.692e+02	5.400e-02	0.000e+00	0.000e+00	0.000e+00	167.80460271565244	3zem4/240.0/profile31	892.9541996190121	0
1.693e+02	4.937e-02	0.000e+00	0.000e+00	0.000e+00	167.98637772164352	3zem4/245.0/profile23	1496.2457400420446	0
1.697e+02	4.580e-02	0.000e+00	0.000e+00	0.000e+00	168.3662082964787	3zem4/250.0/profile37	1309.192118203852	0
1.440e+02	9.482e-01	8.175e+53	4.808e+55	2.950e+53	242.8295430926161	3zem4/255.0/profile14	2387.9941663470095	4.572440516546229
1.496e+02	9.482e-01	8.214e+53	4.997e+55	3.001e+53	247.19472081053607	3zem4/260.0/profile70	2424.523656526818	4.494685702655777
1.827e+02	4.541e-02	0.000e+00	0.000e+00	0.000e+00	181.4448164639298	3zem4/265.0/profile24	1344.9964960687228	0
1.829e+02	4.016e-02	0.000e+00	0.000e+00	0.000e+00	181.56213356831057	3zem4/270.0/profile23	2170.3855977277885	0
1.615e+02	9.482e-01	8.390e+53	5.398e+55	3.071e+53	261.07215023839825	3zem4/275.0/profile16	2486.2978555148625	4.501541591162718
1.641e+02	9.482e-01	8.675e+53	5.485e+55	3.146e+53	265.95267415145327	3zem4/280.0/profile84	2621.7434644821683	4.4968379319879475
1.993e+02	4.334e-02	0.000e+00	0.000e+00	0.000e+00	197.78149674998593	3zem4/285.0/profile30	2042.5158820283903	0
2.054e+02	4.412e-02	0.000e+00	0.000e+00	0.000e+00	203.84708332325403	3zem4/290.0/profile27	1786.8890713534424	0
2.185e+02	4.701e-02	0.000e+00	0.000e+00	0.000e+00	216.91485382241046	3zem4/295.0/profile41	2721.599579908207	0
6.692e+00	1.305e-01	0.000e+00	0.000e+00	0.000e+00	6.613479592837224	6zem4/15.0/profile62	105589421.80015181	0
1.822e+01	8.882e-01	2.517e+52	5.361e+53	1.085e+52	19.425148630574114	6zem4/25.0/profile31	138.28364856607004	0.027206334445705947
2.177e+01	7.777e-01	1.629e+52	2.060e+53	7.396e+51	22.290305332123094	6zem4/30.0/profile23	101.20524752140506	0.009804580454694864
2.544e+01	7.794e-01	1.759e+52	2.476e+53	7.909e+51	26.02190767867641	6zem4/35.0/profile23	111.83320366754775	0.012313932606895632
2.930e+01	7.553e-01	1.842e+52	2.005e+53	8.652e+51	29.80447620697111	6zem4/40.0/profile40	129.0448964379774	0.010409449791352826
3.318e+01	7.044e-01	1.562e+52	1.263e+53	8.037e+51	33.455762424910816	6zem4/45.0/profile22	119.47328630663715	0.006906027225207691
3.650e+01	5.560e-01	1.004e+52	2.479e+52	6.978e+51	36.40985244064521	6zem4/50.0/profile23	112.69212344029056	0.002124846436989117
3.965e+01	4.654e-01	4.352e+51	5.073e+51	5.069e+51	39.31746348356481	6zem4/55.0/profile24	92.09688235934495	0.0006141049329392707
4.461e+01	5.830e-01	1.199e+52	4.563e+52	7.513e+51	44.53581218473375	6zem4/60.0/profile28	131.35980818105156	0.0034549333194294055
